rango_etario,victima_genero,agresor_genero,agresor_relacion_victima,violencia_tipo
,FEMENINO,FEMENINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,FEMENINO,MASCULINO,OTRO NO CONVIVIENTE,PSICOLÓGICA
18-29,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
18-29,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
,FEMENINO,Sin dato,SIN DATO,PSICOLÓGICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,FEMENINO,Sin dato,SIN DATO,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
18-29,FEMENINO,MASCULINO,PAREJA/EX PAREJA,PSICOLÓGICA
60+,FEMENINO,FEMENINO,FAMILIAR DIRECTO,PSICOLÓGICA
0-17,FEMENINO,FEMENINO,FAMILIAR DIRECTO,PSICOLÓGICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
60+,FEMENINO,FEMENINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
0-17,MASCULINO,FEMENINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
,FEMENINO,FEMENINO,FAMILIAR DIRECTO,PSICOLÓGICA
,Sin Dato,Sin dato,SIN DATO,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
0-17,FEMENINO,FEMENINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
30-44,FEMENINO,MASCULINO,PAREJA/EX PAREJA,PSICOLÓGICA
18-29,FEMENINO,FEMENINO,FAMILIAR DIRECTO,PSICOLÓGICA
,FEMENINO,FEMENINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
,FEMENINO,MASCULINO,PAREJA/EX PAREJA,PSICOLÓGICA
0-17,MASCULINO,FEMENINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,NO APLICA
30-44,MASCULINO,FEMENINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
18-29,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
60+,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"ECONÓMICA, FÍSICA, PSICOLÓGICA"
,MASCULINO,FEMENINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
45-59,FEMENINO,FEMENINO,FAMILIAR DIRECTO,PSICOLÓGICA
30-44,FEMENINO,MASCULINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
30-44,MASCULINO,FEMENINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,Sin Dato,MASCULINO,FAMILIAR DIRECTO,"ECONÓMICA, FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,NO APLICA
0-17,MASCULINO,MASCULINO,FAMILIAR INDIRECTO,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,PSICOLÓGICA
30-44,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
18-29,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
,FEMENINO,MASCULINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,Sin Dato,Sin dato,SIN DATO,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,NO APLICA
0-17,MASCULINO,FEMENINO,FAMILIAR DIRECTO,PSICOLÓGICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
0-17,FEMENINO,FEMENINO,FAMILIAR DIRECTO,PSICOLÓGICA
30-44,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
0-17,Sin Dato,FEMENINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,FEMENINO,MASCULINO,PAREJA/EX PAREJA,PSICOLÓGICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,Sin Dato,FEMENINO,FAMILIAR DIRECTO,PSICOLÓGICA
,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
0-17,MASCULINO,Sin dato,SIN DATO,PSICOLÓGICA
30-44,FEMENINO,MASCULINO,PAREJA/EX PAREJA,PSICOLÓGICA
,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
0-17,MASCULINO,MASCULINO,FAMILIAR INDIRECTO,PSICOLÓGICA
30-44,FEMENINO,MASCULINO,PAREJA/EX PAREJA,PSICOLÓGICA
,MASCULINO,MASCULINO,FAMILIAR DIRECTO,PSICOLÓGICA
,Sin Dato,Sin dato,SIN DATO,PSICOLÓGICA
,FEMENINO,MASCULINO,PAREJA/EX PAREJA,PSICOLÓGICA
18-29,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"ECONÓMICA, FÍSICA, PSICOLÓGICA"
0-17,MASCULINO,Sin dato,SIN DATO,PSICOLÓGICA
,FEMENINO,MASCULINO,FAMILIAR DIRECTO,PSICOLÓGICA
,FEMENINO,MASCULINO,OTRO NO CONVIVIENTE,"FÍSICA, PSICOLÓGICA"
,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
30-44,MASCULINO,FEMENINO,PAREJA/EX PAREJA,PSICOLÓGICA
30-44,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
,FEMENINO,MASCULINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,NO APLICA
0-17,MASCULINO,MASCULINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
0-17,MASCULINO,FEMENINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
0-17,FEMENINO,FEMENINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,MASCULINO,FEMENINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,NO APLICA
30-44,FEMENINO,MASCULINO,PAREJA/EX PAREJA,PSICOLÓGICA
,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,NO APLICA
18-29,MASCULINO,FEMENINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
60+,FEMENINO,FEMENINO,FAMILIAR DIRECTO,PSICOLÓGICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
60+,FEMENINO,MASCULINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
0-17,MASCULINO,FEMENINO,FAMILIAR DIRECTO,PSICOLÓGICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
18-29,FEMENINO,MASCULINO,SIN DATO,PSICOLÓGICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
45-59,FEMENINO,MASCULINO,FAMILIAR DIRECTO,PSICOLÓGICA
,FEMENINO,MASCULINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
45-59,FEMENINO,MASCULINO,SIN DATO,PSICOLÓGICA
18-29,FEMENINO,MASCULINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
0-17,MASCULINO,MASCULINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,NO APLICA
30-44,FEMENINO,MASCULINO,PAREJA/EX PAREJA,PSICOLÓGICA
18-29,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
,Sin Dato,FEMENINO,FAMILIAR DIRECTO,PSICOLÓGICA
0-17,FEMENINO,FEMENINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
18-29,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA, SEXUAL"
30-44,FEMENINO,FEMENINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
30-44,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"ECONÓMICA, FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
0-17,MASCULINO,FEMENINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
30-44,FEMENINO,MASCULINO,PAREJA/EX PAREJA,PSICOLÓGICA
18-29,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"ECONÓMICA, FÍSICA, PSICOLÓGICA"
0-17,FEMENINO,FEMENINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
30-44,MASCULINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
0-17,MASCULINO,MASCULINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
0-17,MASCULINO,FEMENINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
18-29,FEMENINO,MASCULINO,PAREJA/EX PAREJA,PSICOLÓGICA
60+,MASCULINO,MASCULINO,FAMILIAR DIRECTO,"ECONÓMICA, PSICOLÓGICA"
0-17,MASCULINO,FEMENINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
0-17,MASCULINO,FEMENINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,FEMENINO,MASCULINO,FAMILIAR INDIRECTO,PSICOLÓGICA
60+,FEMENINO,MASCULINO,OTRO NO CONVIVIENTE,PSICOLÓGICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
0-17,FEMENINO,FEMENINO,FAMILIAR DIRECTO,PSICOLÓGICA
,MASCULINO,MASCULINO,FAMILIAR INDIRECTO,"FÍSICA, PSICOLÓGICA"
18-29,MASCULINO,FEMENINO,FAMILIAR DIRECTO,PSICOLÓGICA
,Sin Dato,FEMENINO,FAMILIAR DIRECTO,PSICOLÓGICA
,MASCULINO,MASCULINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
,FEMENINO,MASCULINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
,FEMENINO,FEMENINO,PAREJA/EX PAREJA,PSICOLÓGICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,FEMENINO,MASCULINO,OTRO NO CONVIVIENTE,PSICOLÓGICA
45-59,FEMENINO,MASCULINO,FAMILIAR DIRECTO,PSICOLÓGICA
0-17,MASCULINO,MASCULINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,NO APLICA
18-29,FEMENINO,MASCULINO,PAREJA/EX PAREJA,PSICOLÓGICA
,FEMENINO,MASCULINO,OTRO NO CONVIVIENTE,"FÍSICA, PSICOLÓGICA"
0-17,MASCULINO,MASCULINO,FAMILIAR DIRECTO,PSICOLÓGICA
0-17,MASCULINO,FEMENINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
18-29,FEMENINO,MASCULINO,PAREJA/EX PAREJA,PSICOLÓGICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
0-17,MASCULINO,FEMENINO,FAMILIAR DIRECTO,PSICOLÓGICA
60+,MASCULINO,FEMENINO,FAMILIAR DIRECTO,PSICOLÓGICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,FEMENINO,MASCULINO,FAMILIAR DIRECTO,PSICOLÓGICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
30-44,FEMENINO,MASCULINO,PAREJA/EX PAREJA,PSICOLÓGICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
45-59,MASCULINO,FEMENINO,FAMILIAR DIRECTO,PSICOLÓGICA
60+,FEMENINO,MASCULINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
18-29,FEMENINO,MASCULINO,OTRO NO CONVIVIENTE,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,Sin Dato,FEMENINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
0-17,Sin Dato,FEMENINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
45-59,FEMENINO,FEMENINO,FAMILIAR DIRECTO,PSICOLÓGICA
,FEMENINO,FEMENINO,FAMILIAR DIRECTO,PSICOLÓGICA
,FEMENINO,FEMENINO,OTRO NO CONVIVIENTE,PSICOLÓGICA
,FEMENINO,FEMENINO,PAREJA/EX PAREJA,PSICOLÓGICA
60+,FEMENINO,FEMENINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
,FEMENINO,MASCULINO,FAMILIAR DIRECTO,PSICOLÓGICA
,Sin Dato,FEMENINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
0-17,MASCULINO,FEMENINO,FAMILIAR INDIRECTO,"FÍSICA, PSICOLÓGICA"
18-29,FEMENINO,MASCULINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
0-17,FEMENINO,Sin dato,SIN DATO,PSICOLÓGICA
,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
18-29,FEMENINO,MASCULINO,FAMILIAR DIRECTO,PSICOLÓGICA
0-17,MASCULINO,MASCULINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
18-29,MASCULINO,FEMENINO,PAREJA/EX PAREJA,PSICOLÓGICA
,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"ECONÓMICA, PSICOLÓGICA"
,FEMENINO,MASCULINO,PAREJA/EX PAREJA,PSICOLÓGICA
,FEMENINO,Sin dato,SIN DATO,PSICOLÓGICA
0-17,FEMENINO,FEMENINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
0-17,FEMENINO,FEMENINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
18-29,MASCULINO,FEMENINO,PAREJA/EX PAREJA,PSICOLÓGICA
0-17,FEMENINO,FEMENINO,FAMILIAR DIRECTO,PSICOLÓGICA
,Sin Dato,Sin dato,SIN DATO,PSICOLÓGICA
0-17,FEMENINO,MASCULINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,NO APLICA
18-29,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
18-29,FEMENINO,MASCULINO,FAMILIAR DIRECTO,PSICOLÓGICA
0-17,FEMENINO,MASCULINO,PAREJA/EX PAREJA,PSICOLÓGICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
0-17,MASCULINO,MASCULINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
18-29,FEMENINO,FEMENINO,OTRO NO CONVIVIENTE,PSICOLÓGICA
0-17,MASCULINO,MASCULINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,NO APLICA
18-29,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,NO APLICA
0-17,FEMENINO,FEMENINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
18-29,FEMENINO,FEMENINO,PAREJA/EX PAREJA,PSICOLÓGICA
,FEMENINO,MASCULINO,FAMILIAR DIRECTO,PSICOLÓGICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
18-29,FEMENINO,MASCULINO,FAMILIAR DIRECTO,PSICOLÓGICA
0-17,FEMENINO,FEMENINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
0-17,MASCULINO,MASCULINO,FAMILIAR DIRECTO,PSICOLÓGICA
60+,FEMENINO,FEMENINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
,MASCULINO,MASCULINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
0-17,FEMENINO,FEMENINO,FAMILIAR DIRECTO,PSICOLÓGICA
30-44,FEMENINO,FEMENINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
60+,FEMENINO,MASCULINO,FAMILIAR DIRECTO,PSICOLÓGICA
30-44,FEMENINO,MASCULINO,PAREJA/EX PAREJA,PSICOLÓGICA
30-44,FEMENINO,MASCULINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
0-17,FEMENINO,FEMENINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
30-44,FEMENINO,MASCULINO,FAMILIAR DIRECTO,PSICOLÓGICA
60+,MASCULINO,FEMENINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,Sin Dato,FEMENINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
0-17,Sin Dato,MASCULINO,OTRO NO CONVIVIENTE,"FÍSICA, PSICOLÓGICA, SEXUAL"
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,FEMENINO,MASCULINO,PAREJA/EX PAREJA,PSICOLÓGICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
0-17,FEMENINO,FEMENINO,FAMILIAR DIRECTO,PSICOLÓGICA
0-17,FEMENINO,MASCULINO,FAMILIAR DIRECTO,PSICOLÓGICA
30-44,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,Sin Dato,Sin dato,SIN DATO,PSICOLÓGICA
,FEMENINO,MASCULINO,OTRO CONVIVIENTE,PSICOLÓGICA
,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
0-17,FEMENINO,FEMENINO,FAMILIAR DIRECTO,PSICOLÓGICA
30-44,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
18-29,FEMENINO,MASCULINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,NO APLICA
0-17,MASCULINO,MASCULINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
,FEMENINO,MASCULINO,PAREJA/EX PAREJA,PSICOLÓGICA
30-44,MASCULINO,MASCULINO,FAMILIAR DIRECTO,PSICOLÓGICA
,FEMENINO,FEMENINO,FAMILIAR DIRECTO,PSICOLÓGICA
,MASCULINO,FEMENINO,PAREJA/EX PAREJA,PSICOLÓGICA
18-29,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
,FEMENINO,MASCULINO,PAREJA/EX PAREJA,PSICOLÓGICA
30-44,FEMENINO,MASCULINO,PAREJA/EX PAREJA,PSICOLÓGICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
60+,FEMENINO,FEMENINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
30-44,FEMENINO,MASCULINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,NO APLICA
18-29,FEMENINO,MASCULINO,OTRO CONVIVIENTE,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,NO APLICA
18-29,FEMENINO,MASCULINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
30-44,FEMENINO,MASCULINO,FAMILIAR DIRECTO,PSICOLÓGICA
0-17,MASCULINO,FEMENINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,NO APLICA
60+,MASCULINO,MASCULINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,FEMENINO,MASCULINO,FAMILIAR DIRECTO,PSICOLÓGICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,Sin Dato,FEMENINO,FAMILIAR DIRECTO,PSICOLÓGICA
0-17,MASCULINO,MASCULINO,FAMILIAR DIRECTO,PSICOLÓGICA
30-44,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA, SEXUAL"
,MASCULINO,FEMENINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,"FÍSICA, PSICOLÓGICA"
0-17,FEMENINO,FEMENINO,FAMILIAR INDIRECTO,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,FAMILIAR DIRECTO,PSICOLÓGICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
0-17,FEMENINO,FEMENINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,NO APLICA
18-29,FEMENINO,MASCULINO,OTRO NO CONVIVIENTE,"FÍSICA, PSICOLÓGICA"
45-59,FEMENINO,MASCULINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
18-29,MASCULINO,MASCULINO,FAMILIAR DIRECTO,PSICOLÓGICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
45-59,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,MASCULINO,Sin dato,SIN DATO,PSICOLÓGICA
18-29,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,PSICOLÓGICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
60+,MASCULINO,MASCULINO,FAMILIAR DIRECTO,"ECONÓMICA, FÍSICA, PSICOLÓGICA"
45-59,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"ECONÓMICA, FÍSICA, PSICOLÓGICA"
0-17,MASCULINO,FEMENINO,FAMILIAR DIRECTO,PSICOLÓGICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
,MASCULINO,MASCULINO,OTRO CONVIVIENTE,PSICOLÓGICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
18-29,FEMENINO,MASCULINO,PAREJA/EX PAREJA,PSICOLÓGICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
45-59,MASCULINO,MASCULINO,FAMILIAR DIRECTO,PSICOLÓGICA
,FEMENINO,MASCULINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
,Sin Dato,Sin dato,SIN DATO,NO APLICA
0-17,FEMENINO,FEMENINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
,FEMENINO,FEMENINO,OTRO NO CONVIVIENTE,PSICOLÓGICA
30-44,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
18-29,FEMENINO,FEMENINO,FAMILIAR DIRECTO,PSICOLÓGICA
,FEMENINO,FEMENINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
,FEMENINO,MASCULINO,PAREJA/EX PAREJA,PSICOLÓGICA
,FEMENINO,FEMENINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
60+,FEMENINO,MASCULINO,FAMILIAR DIRECTO,PSICOLÓGICA
,Sin Dato,Sin dato,SIN DATO,NO APLICA
0-17,FEMENINO,MASCULINO,FAMILIAR DIRECTO,PSICOLÓGICA
,FEMENINO,MASCULINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
18-29,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
,MASCULINO,MASCULINO,SIN DATO,PSICOLÓGICA
,FEMENINO,MASCULINO,PAREJA/EX PAREJA,PSICOLÓGICA
,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
30-44,FEMENINO,Sin dato,PAREJA/EX PAREJA,PSICOLÓGICA
,FEMENINO,MASCULINO,PAREJA/EX PAREJA,PSICOLÓGICA
30-44,MASCULINO,FEMENINO,PAREJA/EX PAREJA,PSICOLÓGICA
,MASCULINO,FEMENINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
18-29,FEMENINO,MASCULINO,FAMILIAR DIRECTO,PSICOLÓGICA
,FEMENINO,MASCULINO,PAREJA/EX PAREJA,"FÍSICA, PSICOLÓGICA"
0-17,FEMENINO,MASCULINO,FAMILIAR DIRECTO,PSICOLÓGICA
0-17,MASCULINO,FEMENINO,FAMILIAR DIRECTO,"FÍSICA, PSICOLÓGICA"
